瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 泅瘤扁拘(hPa),乞闭 傈款樊(1/10)
143,措备,2002-07-31,30.5,0,2.8,1004.5,6.6
143,措备,2002-08-01,30.1,,3.3,1004.9,2.9
143,措备,2002-08-02,29.4,,3.6,1003,3.9
143,措备,2002-08-03,29.6,0,3.3,1001.3,5.9
143,措备,2002-08-04,29.7,,2.5,999.8,5
143,措备,2002-08-05,30.1,0,4.5,999.6,7.1
143,措备,2002-08-06,26.4,37.5,1.9,1000.2,9.8
143,措备,2002-08-07,24.9,90,2.1,997.4,10
143,措备,2002-08-08,23.8,95,1.5,996.6,10
143,措备,2002-08-09,21.9,71.5,2.4,999.3,10
143,措备,2002-08-10,21.2,37.5,2.6,1002.7,10
143,措备,2002-08-11,20.7,37,2.3,1007.2,10
143,措备,2002-08-12,19.5,37.5,2.6,1009,10
143,措备,2002-08-13,20.1,35,1.4,1006.2,10
143,措备,2002-08-14,21,33,1.1,1004.1,10
143,措备,2002-08-15,20.5,45.5,1.5,1001.9,10
143,措备,2002-08-16,21.4,11.5,2.5,1003.6,10
143,措备,2002-08-17,23.7,.1,3,1003.4,8
143,措备,2002-08-18,24,,2.6,1003.4,6
143,措备,2002-08-19,23.4,,2.5,1004.7,6.1
143,措备,2002-08-20,22.8,0,3.3,1006.6,6.5
143,措备,2002-08-21,22.8,,1.7,1005.8,5.5
143,措备,2002-08-22,24,.4,1.6,1003.6,9.1
143,措备,2002-08-23,26,0,2.2,999.4,7
143,措备,2002-08-24,27.1,0,1.7,999.3,7
143,措备,2002-08-25,26.4,0,3.2,1001.7,7.8
143,措备,2002-08-26,26.1,.1,2.9,1002.1,6.6
143,措备,2002-08-27,28.3,.2,2.5,1000.6,7.8
143,措备,2002-08-28,28.1,0,1.5,1003.2,6.8
143,措备,2002-08-29,27.5,0,3.3,1003.5,6.9
143,措备,2002-08-30,25.8,14,2.8,1000.4,9.9
143,措备,2002-08-31,24.2,134.5,5.8,987,10
143,措备,2002-09-01,23,.5,2.7,993.5,9.1
143,措备,2002-09-02,25.9,,1.1,1004.6,1.1
143,措备,2002-09-03,26.6,,2.2,1006.6,1.6
143,措备,2002-09-04,24.2,,4,1008.9,6.4
143,措备,2002-09-05,25.1,0,2.6,1005.4,7.3
143,措备,2002-09-06,22.2,2,3,1007,8.9
143,措备,2002-09-07,21.5,,3.3,1010,3.3
143,措备,2002-09-08,23.2,,1.7,1007.2,.5
143,措备,2002-09-09,23.8,0,2.8,1004,4.9
143,措备,2002-09-10,22.6,,2.9,1006.1,1.6
143,措备,2002-09-11,24,,1.7,1006.5,4
143,措备,2002-09-12,22.6,.4,2.9,1007.2,6.5
143,措备,2002-09-13,19.9,2,3.7,1008.9,9.1
143,措备,2002-09-14,20,0,2.4,1010,9.5
143,措备,2002-09-15,17.7,23,1.7,1009.9,10
143,措备,2002-09-16,16.6,40.5,1.6,1005.9,10
143,措备,2002-09-17,19.4,0,2.2,1010.8,5.6
143,措备,2002-09-18,18.1,,1.9,1015.5,3.1
143,措备,2002-09-19,18.5,,1.5,1014.8,3.9
143,措备,2002-09-20,20.3,,1.8,1011.7,2.5
143,措备,2002-09-21,20.2,,2.2,1008.7,4
143,措备,2002-09-22,17.9,0,2.1,1005.8,7.9
143,措备,2002-09-23,18.3,,1.6,1005.9,3.1
143,措备,2002-09-24,19.3,,1.6,1010.3,.3
143,措备,2002-09-25,19.4,,2.6,1014,5.8
143,措备,2002-09-26,19.5,,2.7,1013.4,4.9
143,措备,2002-09-27,17.5,0,1.6,1010.1,8.4
143,措备,2002-09-28,21.2,0,2.4,1006.4,5.8
143,措备,2002-09-29,21,,2,1005.8,4.9
143,措备,2002-09-30,19.9,,1.6,1006.5,3
143,措备,2002-10-01,19.7,,1.6,1001.9,4.8
143,措备,2002-10-02,19,,2.6,1003.1,1.9
143,措备,2002-10-03,18.5,0,2.1,1006.2,3.4
143,措备,2002-10-04,20,,1.6,1008.6,3.6
143,措备,2002-10-05,19.1,2.5,1.4,1008.7,4.6
143,措备,2002-10-06,15.4,27,1.4,1004.5,9.1
143,措备,2002-10-07,15.8,,2.5,1008.3,2.8
143,措备,2002-10-08,14.1,,2.6,1015.3,.4
143,措备,2002-10-09,13.2,,1.5,1019.9,0
143,措备,2002-10-10,14.8,,2,1019.5,1.6
143,措备,2002-10-11,16.2,,1.4,1014.2,4.1
143,措备,2002-10-12,17.3,,1.4,1010.1,4.4
143,措备,2002-10-13,19.9,0,1.3,1007.9,4
143,措备,2002-10-14,18.6,,1.6,1007.6,.1
143,措备,2002-10-15,17.1,3,2.6,1006.3,3.3
143,措备,2002-10-16,16.8,,2.2,1011.4,0
143,措备,2002-10-17,17.8,,1.3,1011.7,.4
143,措备,2002-10-18,16,4.5,1.3,1010.1,8.9
143,措备,2002-10-19,17.5,5.5,3,1009,10
143,措备,2002-10-20,14.6,4.5,2.2,1010.5,10
143,措备,2002-10-21,14,.5,2.3,1008.2,8
143,措备,2002-10-22,8.6,,2.9,1012.3,2.5
143,措备,2002-10-23,6.7,,2.4,1013.3,4.3
143,措备,2002-10-24,8.1,0,1.5,1015,1.5
143,措备,2002-10-25,12.1,,1.1,1015.6,2
143,措备,2002-10-26,10.1,.5,3.5,1007.4,5.4
143,措备,2002-10-27,6.6,0,3.8,1008.9,5.4
143,措备,2002-10-28,6.2,,4,1011.8,2.6
143,措备,2002-10-29,7.5,,2.6,1017,.3
143,措备,2002-10-30,9.2,,1.7,1020.3,2.4
143,措备,2002-10-31,12.8,,1.3,1014.5,6.8
143,措备,2002-11-01,9,,4.1,1010.4,1.9
143,措备,2002-11-02,6.3,,3.3,1009.7,3.1
143,措备,2002-11-03,6.4,.3,3.1,1007.7,5.6
143,措备,2002-11-04,4,,4.3,1013.6,2.5
143,措备,2002-11-05,5.6,,2.3,1019.8,1.4
143,措备,2002-11-06,8.7,,1.4,1021,2.3
143,措备,2002-11-07,10.3,2.5,1.6,1010.6,6.3
143,措备,2002-11-08,5.9,0,4.5,1007.8,4.8
143,措备,2002-11-09,4,,3.4,1012.8,0
143,措备,2002-11-10,7,,1.4,1012.8,1.9
143,措备,2002-11-11,15,,2.7,1004.7,1.4
143,措备,2002-11-12,8.7,,3.5,1010.4,1.9
143,措备,2002-11-13,5.5,,3.5,1011.6,1.5
143,措备,2002-11-14,6.1,,2.3,1009.4,3.8
143,措备,2002-11-15,4.6,,3.4,1012.6,5.1
143,措备,2002-11-16,4.4,,2.6,1016.9,.5
143,措备,2002-11-17,5.4,0,2.4,1014.6,4.3
143,措备,2002-11-18,2.6,0,4.1,1021.1,3.4
143,措备,2002-11-19,2.7,,2.4,1023.7,2.5
143,措备,2002-11-20,5.8,0,1.5,1021.5,7.3
143,措备,2002-11-21,7.1,,2.5,1020.7,5.6
143,措备,2002-11-22,6.3,,1.7,1019.5,3.4
143,措备,2002-11-23,6.3,,1.2,1016,1.6
143,措备,2002-11-24,7.6,,1.8,1011.1,5
143,措备,2002-11-25,5.1,,3.5,1011.1,0
143,措备,2002-11-26,3.6,0,2.7,1011.4,2.9
143,措备,2002-11-27,2.6,,4.3,1016.4,.3
143,措备,2002-11-28,3.9,,1.7,1019.7,.8
143,措备,2002-11-29,6.9,,1,1017.7,5.4
143,措备,2002-11-30,8.5,,1.9,1014.7,3.9
143,措备,2002-12-01,4.9,,1.5,1015.5,1
143,措备,2002-12-02,5.5,,1.1,1020.1,3.4
143,措备,2002-12-03,4.3,7.5,1.1,1016.6,8.3
143,措备,2002-12-04,10.1,10.5,2.2,1007.9,6.8
143,措备,2002-12-05,10.4,,2.3,1013.1,7.1
143,措备,2002-12-06,9,.1,2.8,1017.4,9.3
143,措备,2002-12-07,7.3,2.5,1.7,1016.1,10
143,措备,2002-12-08,3.8,4,2,1016.6,10
143,措备,2002-12-09,-1.5,0,4.7,1016.9,1.6
143,措备,2002-12-10,-4,,4,1019.7,.3
143,措备,2002-12-11,-2.6,0,3.2,1020.9,1.3
143,措备,2002-12-12,-1.7,,2.8,1023.7,.8
143,措备,2002-12-13,-1,,1.8,1027.5,0
143,措备,2002-12-14,.8,,1.8,1025.9,0
143,措备,2002-12-15,3.5,0,1.2,1021.2,3.8
143,措备,2002-12-16,5.7,2.5,2.4,1009.7,9
143,措备,2002-12-17,6.2,,2.2,1017.8,6
143,措备,2002-12-18,6,,1.9,1016.5,6.5
143,措备,2002-12-19,6.3,,2,1018.9,3.9
143,措备,2002-12-20,5.8,,1.9,1021.3,6.9
143,措备,2002-12-21,9.4,,2.8,1017.5,7.5
143,措备,2002-12-22,7,0,2.4,1019.9,7.1
143,措备,2002-12-23,6.1,0,2.2,1017.3,7.9
143,措备,2002-12-24,5.7,.5,2.5,1014.1,8.3
143,措备,2002-12-25,.5,1,3.4,1015,6.3
143,措备,2002-12-26,-2.1,,4.2,1019.6,.8
143,措备,2002-12-27,-2.1,,3.2,1020.9,0
143,措备,2002-12-28,.4,,3,1015.4,3.5
143,措备,2002-12-29,1.5,,2.2,1016.9,.8
143,措备,2002-12-30,-.3,,2.2,1015.9,1.9
143,措备,2002-12-31,.2,,2.9,1015.3,1.5
143,措备,2003-01-01,-1.2,,3.4,1018.8,0
143,措备,2003-01-02,-.9,,1.3,1023.2,3.5
143,措备,2003-01-03,.2,0,3.1,1012.3,7.3
143,措备,2003-01-04,-5.1,,4.9,1013.4,4.9
143,措备,2003-01-05,-8.3,,5.2,1021.5,0
143,措备,2003-01-06,-5.9,,3.2,1024.7,.4
143,措备,2003-01-07,-3,,2.8,1023.7,.4
143,措备,2003-01-08,-1.8,,2.3,1021.5,0
143,措备,2003-01-09,1.1,,3.3,1016.6,3.8
143,措备,2003-01-10,1.1,,1.8,1013,4.6
143,措备,2003-01-11,2,,3,1013.3,0
143,措备,2003-01-12,3,,2.1,1013.8,0
143,措备,2003-01-13,5,,1.8,1009.5,2.9
143,措备,2003-01-14,2.3,,3.3,1014,2.6
143,措备,2003-01-15,-1.7,,2.1,1023.1,.5
143,措备,2003-01-16,1.3,,2,1019.2,2.3
143,措备,2003-01-17,3.9,.1,1.1,1016.2,4.5
143,措备,2003-01-18,5,,1.9,1017.1,4.6
143,措备,2003-01-19,2.9,,2.8,1010.1,3.8
143,措备,2003-01-20,.7,0,3.4,1009.5,3.4
143,措备,2003-01-21,.3,,2.6,1013.3,0
143,措备,2003-01-22,-1.2,7.8,1.5,1007.8,7.6
143,措备,2003-01-23,.1,5,3.2,1004.9,4.3
143,措备,2003-01-24,-.3,,2.7,1015.8,.1
143,措备,2003-01-25,-.9,,1.3,1021.5,5
143,措备,2003-01-26,2,7,1.2,1014.1,9.9
143,措备,2003-01-27,1.6,5,3.7,1004.9,8.6
143,措备,2003-01-28,-2.8,0,5.5,1008.5,3
143,措备,2003-01-29,-7.9,,6,1015.5,2.5
143,措备,2003-01-30,-4.2,,3.4,1021.1,.4
143,措备,2003-01-31,.5,,2.3,1019.5,3.9
143,措备,2003-02-01,1.4,,1.9,1019.8,3.4
143,措备,2003-02-02,1.9,,1.7,1018.3,2.8
143,措备,2003-02-03,1.9,,1.8,1018,1.5
143,措备,2003-02-04,2.1,,2.9,1014.7,5
143,措备,2003-02-05,1.2,,3.1,1017.8,2.8
143,措备,2003-02-06,2.3,,2.4,1020.4,.3
143,措备,2003-02-07,3.8,,2,1016,2.1
143,措备,2003-02-08,2.8,19,1.6,1009.4,9.9
143,措备,2003-02-09,3.2,,1.4,1015.5,4.6
143,措备,2003-02-10,5.8,0,2.5,1014.7,7.6
143,措备,2003-02-11,4,1.5,3.1,1013.3,5.6
143,措备,2003-02-12,-1.2,,3.6,1017.5,.4
143,措备,2003-02-13,1.3,,2.8,1018.7,.5
143,措备,2003-02-14,3.9,,1.7,1019.2,.5
143,措备,2003-02-15,5.1,,1.1,1013.6,8
143,措备,2003-02-16,7.4,,2.8,1010.5,3.5
143,措备,2003-02-17,5.2,,1.6,1013.9,2.9
143,措备,2003-02-18,6.9,,1.8,1011.2,4
143,措备,2003-02-19,5.7,,2.4,1008.9,5.8
143,措备,2003-02-20,4.1,,2.6,1017.2,3.1
143,措备,2003-02-21,3.6,0,1.7,1016.7,8.4
143,措备,2003-02-22,4.7,15,2.4,1006.6,10
143,措备,2003-02-23,4.6,1,2.8,1009.7,10
143,措备,2003-02-24,4.8,4.5,1.7,1011.2,7
143,措备,2003-02-25,5.7,,1.5,1015.4,2.9
143,措备,2003-02-26,8.3,,1.6,1013.6,6.1
143,措备,2003-02-27,4.6,,3.4,1021,4
143,措备,2003-02-28,6,0,1.7,1016.7,4.5
143,措备,2003-03-01,5.7,9.5,2.4,1004.6,9
143,措备,2003-03-02,8.6,,2.1,1004.9,5
143,措备,2003-03-03,4.7,.1,3.5,1001.9,6
143,措备,2003-03-04,1.1,,2.8,1015.6,3.8
143,措备,2003-03-05,3.6,,2.2,1019.9,9.3
143,措备,2003-03-06,4.2,14.5,2.4,1011.3,10
143,措备,2003-03-07,4.9,.5,2.8,1007.4,9.8
143,措备,2003-03-08,3.9,0,2.6,1016,9
143,措备,2003-03-09,4.3,,2.7,1023.1,5.1
143,措备,2003-03-10,4.2,,2.6,1026.6,4
143,措备,2003-03-11,4.5,,2.1,1028.2,2.6
143,措备,2003-03-12,6.5,,2.3,1027.6,5
143,措备,2003-03-13,7.4,,2.2,1024.4,3.4
143,措备,2003-03-14,8,0,2.1,1018.6,6.8
143,措备,2003-03-15,7.7,0,2.2,1014.9,10
143,措备,2003-03-16,7.6,6.5,1.9,1010.7,10
143,措备,2003-03-17,7.7,.5,2.3,1012.7,9.1
143,措备,2003-03-18,8.3,,2.4,1015.1,3.4
143,措备,2003-03-19,7.7,,2,1014.9,3.1
143,措备,2003-03-20,8.4,,2.3,1016,2.5
143,措备,2003-03-21,8.6,0,3.5,1017.3,4.9
143,措备,2003-03-22,9.6,,2.3,1018.8,2.5
143,措备,2003-03-23,10.1,,1.6,1016.6,4.6
143,措备,2003-03-24,11.6,0,1.5,1010.6,6.1
143,措备,2003-03-25,11.7,,2.6,1010.9,3.1
143,措备,2003-03-26,13.1,,1.9,1010.5,3.6
143,措备,2003-03-27,10.3,9.5,3.9,1004.5,6
143,措备,2003-03-28,8.7,,2.1,1006,5.8
143,措备,2003-03-29,10.5,,2.4,1005.9,2
143,措备,2003-03-30,14.2,,1.9,1006.8,5.9
143,措备,2003-03-31,15.5,0,2.2,1005.6,8.9
143,措备,2003-04-01,12.4,,5.4,1007.6,6.1
143,措备,2003-04-02,11.2,,4,1007.5,5.8
143,措备,2003-04-03,11.3,,3.9,1008.3,3.9
143,措备,2003-04-04,10.5,0,2.4,1007.1,7.8
143,措备,2003-04-05,11.3,,2.1,1008.7,.4
143,措备,2003-04-06,14.7,,2.4,1009.7,.8
143,措备,2003-04-07,13,7.5,2.2,1006.3,7.5
143,措备,2003-04-08,11.5,6.5,3.6,1001.8,8.4
143,措备,2003-04-09,8.2,,2.7,1014.1,5.8
143,措备,2003-04-10,9.9,,2.6,1018.8,3.8
143,措备,2003-04-11,10,2,1.8,1007.7,10
143,措备,2003-04-12,16.1,,2.8,1001.5,6.1
143,措备,2003-04-13,16,,2.9,1005.4,3.8
143,措备,2003-04-14,15.8,,2,1007.2,4.6
143,措备,2003-04-15,16.4,,1.8,1011.4,.4
143,措备,2003-04-16,18,,2.1,1014.3,.8
143,措备,2003-04-17,19.4,,2.6,1012.5,2.9
143,措备,2003-04-18,18.9,16.5,2,1006.2,8.9
143,措备,2003-04-19,12.3,11,3.9,1003.8,10
143,措备,2003-04-20,11.1,9.5,2.5,1006.9,9.4
143,措备,2003-04-21,12.1,,3.9,1016.6,2.9
143,措备,2003-04-22,12.4,0,2.3,1015.8,8
143,措备,2003-04-23,11.6,28,1.6,1007.2,9.6
143,措备,2003-04-24,15.4,3,2.1,1006,8.1
143,措备,2003-04-25,12.8,47.5,2.4,999.9,10
143,措备,2003-04-26,16.9,,2.3,1006.7,3.9
143,措备,2003-04-27,19.2,,1.9,1010.5,3
143,措备,2003-04-28,19.7,,2,1012.7,2.9
143,措备,2003-04-29,16.6,18.5,2,1002.1,9.9
143,措备,2003-04-30,17.1,,4,1005.8,2.8
143,措备,2003-05-01,17.8,,1.9,1010,0
143,措备,2003-05-02,19.8,,2.2,1007.7,0
143,措备,2003-05-03,21.2,,1.9,1007,2.6
143,措备,2003-05-04,18.2,,2.9,1008.1,6.3
143,措备,2003-05-05,17.3,,4.1,1007.5,2.1
143,措备,2003-05-06,16,4.5,2.7,1003.6,10
143,措备,2003-05-07,16.8,15.5,2.3,996,10
143,措备,2003-05-08,11.3,9,4,1008.2,7.8
143,措备,2003-05-09,12.8,,1.9,1013.2,.4
143,措备,2003-05-10,16.3,,2.2,1011.6,5.3
143,措备,2003-05-11,17.3,,2.6,1011.7,1.3
143,措备,2003-05-12,19.2,,1.7,1013.5,4.9
143,措备,2003-05-13,20.9,0,2.1,1010.5,6.9
143,措备,2003-05-14,17.8,8.5,3.2,1005.2,10
143,措备,2003-05-15,16.9,1,3.1,1003.9,7.8
143,措备,2003-05-16,16.7,,3.3,1006.8,4.4
143,措备,2003-05-17,18.4,,2.4,1003.9,4
143,措备,2003-05-18,20.7,0,1.7,1001.6,7
143,措备,2003-05-19,20.9,,2.3,1002.9,4.1
143,措备,2003-05-20,21.6,,2.2,1004.8,5
143,措备,2003-05-21,21.3,,2,1007.5,4.5
143,措备,2003-05-22,20.7,2.5,2,1007.4,7.1
143,措备,2003-05-23,21.4,9.5,1.6,1008,4.4
143,措备,2003-05-24,19.2,4.5,2.2,1007.3,9.5
143,措备,2003-05-25,16.3,57.5,4,1004,10
143,措备,2003-05-26,17.2,4,2.9,1004.8,7.6
143,措备,2003-05-27,18.3,,3.4,1007.1,5
143,措备,2003-05-28,21.2,,3.2,1007.3,4.1
143,措备,2003-05-29,21.7,5.5,2.9,1005.2,8.9
143,措备,2003-05-30,17.5,111.5,2.1,1001.6,10
143,措备,2003-05-31,20.4,.2,1.8,996.4,6
143,措备,2003-06-01,20.5,,2.6,999.6,3.3
143,措备,2003-06-02,20.6,,2.5,1002.5,2.1
143,措备,2003-06-03,19.6,,2,1006.2,5.9
143,措备,2003-06-04,21.7,,1.8,1001.7,5.4
143,措备,2003-06-05,23.3,,1.8,1001.7,1.3
143,措备,2003-06-06,22.3,,2.2,1000.8,7
143,措备,2003-06-07,23.5,,1.9,1003,4.4
143,措备,2003-06-08,24.3,,2.2,1006.7,3.9
143,措备,2003-06-09,22,,3.6,1005.8,6.4
143,措备,2003-06-10,21.1,0,4.1,1002.9,9.3
143,措备,2003-06-11,20.6,2,3.9,1000.9,9.5
143,措备,2003-06-12,19.8,29.5,2.1,994.2,9.8
143,措备,2003-06-13,22.7,,2.2,998.4,8.4
143,措备,2003-06-14,23.1,,1.8,999.8,7.6
143,措备,2003-06-15,22.7,0,1.9,1001.7,6.5
143,措备,2003-06-16,22.8,0,2.2,1004.2,8.4
143,措备,2003-06-17,23.2,,1.7,1004.7,6.4
143,措备,2003-06-18,22.8,,1.4,1002.1,8.5
143,措备,2003-06-19,20.9,74.5,2.2,994.1,9.4
143,措备,2003-06-20,24.4,,1.6,1000.8,4.3
143,措备,2003-06-21,25,,2,1003.8,6.8
143,措备,2003-06-22,26,0,1.9,1002.2,7.5
143,措备,2003-06-23,20.9,13.5,2.6,994.1,9.6
143,措备,2003-06-24,22.5,0,3.6,989.6,7.1
143,措备,2003-06-25,20.4,0,2.7,992.9,7.5
143,措备,2003-06-26,22,,1.9,999.1,7
143,措备,2003-06-27,19.6,48.5,2.9,993.8,9.9
143,措备,2003-06-28,20.6,.5,1.8,996.4,9.8
143,措备,2003-06-29,24.3,,1.8,999.8,7
143,措备,2003-06-30,23.5,0,1.6,1000.3,9.5
143,措备,2003-07-01,22.1,7,2.2,1001.8,6.9
143,措备,2003-07-02,24.3,.1,2.4,1004.6,5.3
143,措备,2003-07-03,20.4,55.5,2.2,995.9,10
143,措备,2003-07-04,20.6,3.5,1.6,1000.4,9.8
143,措备,2003-07-05,20.3,32,1.5,999,9
143,措备,2003-07-06,20.9,56.5,1.6,999.7,10
143,措备,2003-07-07,20.7,2,2.4,1002.8,9.9
143,措备,2003-07-08,21.4,0,2.5,1004.1,9.9
143,措备,2003-07-09,24.4,48.5,1.5,1000,10
143,措备,2003-07-10,23.4,52.5,1.3,998.7,10
143,措备,2003-07-11,20.7,53.5,2.1,1000.4,9.8
143,措备,2003-07-12,21.3,1.5,2.6,1002.9,10
143,措备,2003-07-13,18.9,55,2.4,998.5,9.6
143,措备,2003-07-14,21.2,,2.2,1000.5,6.9
143,措备,2003-07-15,21.9,0,2.9,1001.8,6.3
143,措备,2003-07-16,22.3,,2.9,1004.5,3.8
143,措备,2003-07-17,21.2,1.5,3.7,1004.1,7.9
143,措备,2003-07-18,21.9,44,2.6,995,8.3
143,措备,2003-07-19,25.5,.5,2.7,998.3,5.9
143,措备,2003-07-20,24.6,2.5,1.5,1001.6,8
143,措备,2003-07-21,24.6,0,2.5,1004.9,8.9
143,措备,2003-07-22,23.1,15.5,2.7,1004.9,10
143,措备,2003-07-23,26.4,24,2.1,1001.4,6.9
143,措备,2003-07-24,24.5,0,2.3,1005,7
143,措备,2003-07-25,21.7,53.5,3.3,1005.5,10
143,措备,2003-07-26,22.4,,3.3,1006.7,7.5
143,措备,2003-07-27,22,0,3.1,1006.4,7.9
143,措备,2003-07-28,24.1,3,2,1002.1,7.6
143,措备,2003-07-29,24.2,23.5,2,996.1,8.6
143,措备,2003-07-30,24.5,,3,999.5,5.5
143,措备,2003-07-31,23.5,,3.6,1001.1,4.4
143,措备,2003-08-01,25.6,,2.1,999.7,6.3
143,措备,2003-08-02,27.4,,1.7,1000,4.4
143,措备,2003-08-03,29,,1.7,1001.1,5.9
143,措备,2003-08-04,27.7,1,2.1,1003,8.8
143,措备,2003-08-05,25.9,,2.8,1004.4,8.3
143,措备,2003-08-06,26.5,0,2.4,1001.5,5.3
143,措备,2003-08-07,22.9,12,1.8,997.8,8.4
143,措备,2003-08-08,25,,2,990.1,4.9
143,措备,2003-08-09,26.5,,1.7,991.3,2.6
143,措备,2003-08-10,26.7,2,1.6,996.6,7.4
143,措备,2003-08-11,23,12,1.4,999.2,9.5
143,措备,2003-08-12,25.1,,2,1003.9,5.6
143,措备,2003-08-13,22.2,,2.4,1006,8
143,措备,2003-08-14,23.7,,2.4,1005.6,4.9
143,措备,2003-08-15,24,,3.1,1007.6,4.1
143,措备,2003-08-16,22.9,2,3.1,1008.7,9.5
143,措备,2003-08-17,22,2,2,1009.5,10
143,措备,2003-08-18,20.3,73.5,2,1007.8,10
143,措备,2003-08-19,23.7,30.5,1.6,1005.7,8.3
143,措备,2003-08-20,26.2,5,1.9,1007,7.8
143,措备,2003-08-21,26.9,5,1.3,1009.8,9.5
143,措备,2003-08-22,29.4,,1.9,1007.6,5.6
143,措备,2003-08-23,28.2,,2,1004.4,7.4
143,措备,2003-08-24,28.2,0,2.1,1002.1,7.3
143,措备,2003-08-25,25.4,20.5,1.9,1000.6,9
143,措备,2003-08-26,24.3,.4,2.1,1003.4,9.3
143,措备,2003-08-27,22.7,14,2.3,999.7,10
143,措备,2003-08-28,26.2,0,2.4,998.3,4.9
143,措备,2003-08-29,24.9,0,2.1,1004.1,7.8
143,措备,2003-08-30,20.8,10,2.5,1003.4,10
143,措备,2003-08-31,20.6,5.5,2.1,1004.2,9.8
143,措备,2003-09-01,21.8,.2,1.3,1008.4,10
143,措备,2003-09-02,23.9,13.5,1.3,1009.6,9.4
143,措备,2003-09-03,23.7,15.5,1.1,1011.5,8.4
143,措备,2003-09-04,26,0,1.6,1009.5,8
143,措备,2003-09-05,27.3,4,2.8,1004.2,7.8
143,措备,2003-09-06,24.8,1,2.5,1005.3,9
143,措备,2003-09-07,24.7,1,2.6,1004.6,8.9
143,措备,2003-09-08,25.7,23.5,2,1004.2,8
143,措备,2003-09-09,24.8,24.5,2.3,1002.7,8.6
143,措备,2003-09-10,22.6,0,1.6,1003.8,9.4
143,措备,2003-09-11,21.8,3,2.2,1006.1,10
143,措备,2003-09-12,23.1,187,4.4,992.7,10
143,措备,2003-09-13,24.9,7,4.4,999,6.4
143,措备,2003-09-14,22.8,,2.2,1007.6,2.8
143,措备,2003-09-15,22.1,,2.3,1010.1,3.4
143,措备,2003-09-16,23.5,,1.6,1008.7,3
143,措备,2003-09-17,24.8,,1.6,1007.8,3
143,措备,2003-09-18,23.8,1,1.9,1003.3,8.5
143,措备,2003-09-19,21.2,11,3.8,1005.1,10
143,措备,2003-09-20,18.6,0,2.5,1006.3,8.5
143,措备,2003-09-21,18,,2.1,1007.8,4.5
143,措备,2003-09-22,17.5,,2.4,1011.1,3.6
143,措备,2003-09-23,17.7,,2.5,1014.1,4.4
143,措备,2003-09-24,18.7,0,1.3,1013.2,7.4
143,措备,2003-09-25,20.3,0,1.9,1011.6,6
143,措备,2003-09-26,21.5,,2.1,1009.3,.3
143,措备,2003-09-27,20.6,,2.5,1007.9,2.9
143,措备,2003-09-28,20.2,,1.9,1007,5.6
143,措备,2003-09-29,18.9,,2.6,1008.8,3.3
143,措备,2003-09-30,18.4,,1.7,1010.5,3
143,措备,2003-10-01,18.9,0,1.7,1007.2,7.4
143,措备,2003-10-02,19.5,,3,1010,4.6
143,措备,2003-10-03,17.7,,3,1014.4,3.3
143,措备,2003-10-04,17.1,,2.2,1016,3
143,措备,2003-10-05,16.1,,1.3,1015.9,7.5
143,措备,2003-10-06,17.1,,1.3,1014.8,3.3
143,措备,2003-10-07,17.4,,1.7,1014.6,2.6
143,措备,2003-10-08,17.8,,2.4,1014.2,.3
143,措备,2003-10-09,18.4,,2.2,1014.6,2.6
143,措备,2003-10-10,18.7,,1.7,1014.4,2.5
143,措备,2003-10-11,19.2,,2.9,1010.8,4.6
143,措备,2003-10-12,19.3,.5,2,1005.8,8
143,措备,2003-10-13,15.6,2.5,2.7,1009.7,10
143,措备,2003-10-14,15.1,0,2.2,1007.6,6.4
143,措备,2003-10-15,13.3,,3.3,1009.5,2.5
143,措备,2003-10-16,14,,2,1011.6,.5
143,措备,2003-10-17,13.8,,1.8,1012,2.6
143,措备,2003-10-18,15,,1.8,1012.4,2.5
143,措备,2003-10-19,13.4,,1.6,1014.3,0
143,措备,2003-10-20,11.9,,1.2,1011.7,5.8
143,措备,2003-10-21,14.4,,1.3,1007.9,5.5
143,措备,2003-10-22,14.4,,3.4,1006.1,3.4
143,措备,2003-10-23,10.3,,3.7,1010.5,0
143,措备,2003-10-24,12,,2.1,1009.5,.6
143,措备,2003-10-25,13,,2.3,1007.9,2.5
143,措备,2003-10-26,12,,2.1,1011.5,0
143,措备,2003-10-27,12.5,,1.6,1012.5,.6
143,措备,2003-10-28,11.4,12,4.4,1008.7,2.8
143,措备,2003-10-29,10.7,,3.1,1013.9,0
143,措备,2003-10-30,11.3,,1.5,1014,3.5
143,措备,2003-10-31,14.1,,1.2,1011.9,2.9
143,措备,2003-11-01,15.3,,1.5,1011,3.3
143,措备,2003-11-02,16.9,,1.1,1010.8,3.1
143,措备,2003-11-03,15,,2.3,1010.5,3.1
143,措备,2003-11-04,12.1,,1.9,1016.5,0
143,措备,2003-11-05,12.2,,1.3,1012.5,3.3
143,措备,2003-11-06,14.1,,1.6,1012,0
143,措备,2003-11-07,14.5,,1.4,1010.7,2.8
143,措备,2003-11-08,12.8,13,2,1010.1,10
143,措备,2003-11-09,12.2,0,2,1015.4,10
143,措备,2003-11-10,12.9,2.5,3.2,1014.8,9.6
143,措备,2003-11-11,10.5,12.5,1.6,1013.5,8.4
143,措备,2003-11-12,10.2,1.5,1.4,1015.9,9.4
143,措备,2003-11-13,10.4,0,2.5,1019,1.4
