瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 泅瘤扁拘(hPa),乞闭 傈款樊(1/10)
143,措备,2022-07-26,26.9,,2.9,1004.2,3.5
143,措备,2022-07-27,25.6,,3.3,1005.2,4.8
143,措备,2022-07-28,26.2,0,2.9,1006.3,7.5
143,措备,2022-07-29,28.7,,3.3,1006.9,3.4
143,措备,2022-07-30,27.8,0,4,1004.3,7.8
143,措备,2022-07-31,27.1,2.7,2.5,1001.7,9.9
143,措备,2022-08-01,29.4,0,2.2,1001.6,9
143,措备,2022-08-02,27.9,4.7,1,1004.4,8.5
143,措备,2022-08-03,30.6,.5,2.1,1004.3,6
143,措备,2022-08-04,30.7,0,2.4,1003.2,5.9
143,措备,2022-08-05,30.8,,1.9,1000.4,6
143,措备,2022-08-06,31.6,,1.7,999.8,3.1
143,措备,2022-08-07,31.5,,1.8,1001.1,5.8
143,措备,2022-08-08,30.5,,2.1,1002,8.6
143,措备,2022-08-09,29.8,0,1.7,1001.8,9
143,措备,2022-08-10,28.2,.3,1.2,1001,9.8
143,措备,2022-08-11,26.5,4.1,.9,999.7,9.5
143,措备,2022-08-12,29.7,3.2,1.6,999.7,5.4
143,措备,2022-08-13,26.4,6.6,1.5,1000.6,7.6
143,措备,2022-08-14,29.8,0,1.6,1000.4,7.1
143,措备,2022-08-15,30.9,0,1.9,997.3,8
143,措备,2022-08-16,25.7,39.8,1.1,998.6,9.6
143,措备,2022-08-17,25.7,22.8,2.2,1000.4,7.4
143,措备,2022-08-18,26.8,,1.2,1001.6,6.3
143,措备,2022-08-19,28.2,,1.5,998,7.5
143,措备,2022-08-20,26.4,10.3,1.6,996.8,8
143,措备,2022-08-21,26,,3.2,999.9,3.1
143,措备,2022-08-22,26.8,,1.4,998.8,3.9
143,措备,2022-08-23,25.4,6.8,1.5,1000.1,9.6
143,措备,2022-08-24,21.5,4.6,2.7,1003.1,9.4
143,措备,2022-08-25,24.5,.1,1.4,1001.3,6.9
143,措备,2022-08-26,25.1,0,2.2,1001.1,5.3
143,措备,2022-08-27,23.2,,1.7,1003.5,5.6
143,措备,2022-08-28,21.4,,2.4,1009.4,4.6
143,措备,2022-08-29,21.5,0,1.1,1009.8,9.4
143,措备,2022-08-30,20.9,26.2,1.5,1005.1,9.6
143,措备,2022-08-31,21.3,13.3,1.2,1002.2,9.6
143,措备,2022-09-01,21.6,,1.5,1007.7,8.1
143,措备,2022-09-02,21.5,.3,1.9,1010.1,9.6
143,措备,2022-09-03,22.2,.1,3.1,1009,9.8
143,措备,2022-09-04,25.4,.4,2.7,1004.6,8.9
143,措备,2022-09-05,24.9,31.7,2.6,998.4,9.6
143,措备,2022-09-06,22.6,81.1,4.2,995.6,5.3
143,措备,2022-09-07,22.4,,1.5,1010.5,2.4
143,措备,2022-09-08,21.7,,2.2,1011.9,4
143,措备,2022-09-09,21.5,,2.6,1012.1,5.4
143,措备,2022-09-10,21,,1.9,1011.9,7.3
143,措备,2022-09-11,22.7,,2.4,1009.3,6.3
143,措备,2022-09-12,21.7,.3,1.4,1008.7,8.9
143,措备,2022-09-13,23.7,0,3.2,1010,8.8
143,措备,2022-09-14,23.4,0,4.1,1010.7,7.5
143,措备,2022-09-15,23.5,,4.6,1007.3,6.3
143,措备,2022-09-16,24.7,,2.9,1003.8,6.5
143,措备,2022-09-17,26.2,.3,1.5,1002.2,7.4
143,措备,2022-09-18,26.6,0,2.2,995.7,9.5
143,措备,2022-09-19,25.1,0,3.1,991.8,6.8
143,措备,2022-09-20,19.2,,3.2,1007.5,4.3
143,措备,2022-09-21,17.2,,2.3,1012.1,1.3
143,措备,2022-09-22,18.6,,1.7,1009.6,5
143,措备,2022-09-23,20.8,,2.6,1006.4,3.4
143,措备,2022-09-24,19.2,,2.6,1010.3,4.3
143,措备,2022-09-25,18.6,,1.2,1010.5,9
143,措备,2022-09-26,18.5,,.9,1010.7,9.5
143,措备,2022-09-27,20.3,,2.1,1009.8,3.8
143,措备,2022-09-28,19.4,,.9,1008,6.9
143,措备,2022-09-29,20.8,,.9,1008.2,0
143,措备,2022-09-30,21.6,,.9,1009.8,.1
143,措备,2022-10-01,21.6,,1.2,1011.5,3.9
143,措备,2022-10-02,22.2,,1.7,1011.6,6.9
143,措备,2022-10-03,24.9,3.9,1.3,1008.4,9.9
143,措备,2022-10-04,21.5,18,2.9,1006.2,9.6
143,措备,2022-10-05,17,,3.3,1013.7,7.9
143,措备,2022-10-06,18.2,.3,1.4,1012.1,9.5
143,措备,2022-10-07,16.6,0,2.8,1012.7,8
143,措备,2022-10-08,14.9,,2.4,1018.5,2.6
143,措备,2022-10-09,14.4,3.1,1.3,1011.8,9.8
143,措备,2022-10-10,13.7,0,4.9,1007.5,5.3
143,措备,2022-10-11,13.6,,3.4,1014.2,2.1
143,措备,2022-10-12,14,,1.8,1020.3,2.4
143,措备,2022-10-13,16.1,,1.9,1018.5,2.4
143,措备,2022-10-14,16.1,,1.9,1014.1,4.6
143,措备,2022-10-15,17.8,,2.1,1013.1,3.3
143,措备,2022-10-16,19.2,,1.4,1011.5,3.6
143,措备,2022-10-17,16,,3.8,1011.1,1.8
143,措备,2022-10-18,11.7,,3.1,1015.6,0
143,措备,2022-10-19,10.8,,2.1,1019.1,0
143,措备,2022-10-20,12,,.9,1021.2,1.4
143,措备,2022-10-21,14.5,,1.1,1018.2,6.9
143,措备,2022-10-22,16.6,.3,1.5,1013.8,4.4
143,措备,2022-10-23,15.3,,2,1011.5,3.4
143,措备,2022-10-24,12.3,,2.5,1014,2.4
143,措备,2022-10-25,11.2,,1.6,1021.3,1.6
143,措备,2022-10-26,12.2,,.9,1021.4,3.9
143,措备,2022-10-27,14.5,,1.2,1018.5,2.4
143,措备,2022-10-28,13.1,,2,1019.9,1.9
143,措备,2022-10-29,13.6,,1.8,1020.6,2.9
143,措备,2022-10-30,13.3,,2.1,1019.9,5.9
143,措备,2022-10-31,13.1,,1.6,1018.4,3.4
143,措备,2022-11-01,14.2,,1.5,1015,0
143,措备,2022-11-02,13.1,,1.1,1013.9,0
143,措备,2022-11-03,12.5,,2,1012,4.4
143,措备,2022-11-04,9.3,,3.5,1015,3
143,措备,2022-11-05,9.1,,2.4,1018.1,.4
143,措备,2022-11-06,8.9,,1,1018.2,.1
143,措备,2022-11-07,9.7,,1,1016.9,.5
143,措备,2022-11-08,10.9,,1.1,1018.5,0
143,措备,2022-11-09,11.7,,1.1,1018.6,2.4
143,措备,2022-11-10,13.3,,1.2,1018.4,1.6
143,措备,2022-11-11,14,,1.2,1019.9,.8
143,措备,2022-11-12,17,.1,1.2,1012.1,5.6
143,措备,2022-11-13,15.9,16.3,3,1007.7,8
143,措备,2022-11-14,11.6,,1.5,1011.5,6.1
143,措备,2022-11-15,10,,2.6,1011,.5
143,措备,2022-11-16,10.3,.4,1.5,1014.1,3.6
143,措备,2022-11-17,9.4,,.9,1017.7,3
143,措备,2022-11-18,9.6,,.9,1019.9,0
143,措备,2022-11-19,11.2,,1.6,1016.9,3.4
143,措备,2022-11-20,12.8,,.8,1013.9,4.5
143,措备,2022-11-21,12.5,,.8,1014.9,4.8
143,措备,2022-11-22,12.5,.4,.9,1013.9,9.9
143,措备,2022-11-23,13,.7,2.2,1009.8,4.5
143,措备,2022-11-24,8.7,,.8,1014.7,3.3
143,措备,2022-11-25,9.2,,1.1,1012.7,2.9
143,措备,2022-11-26,10.9,,2.3,1010.5,.8
143,措备,2022-11-27,7.7,,.8,1015,3.4
143,措备,2022-11-28,10.5,11,1.1,1010.6,7.8
143,措备,2022-11-29,12.3,17.7,3.6,1007.3,9.6
143,措备,2022-11-30,-.4,,5.2,1022.2,7.3
143,措备,2022-12-01,-1,,3.4,1024.2,6
143,措备,2022-12-02,.3,,2.3,1023.5,3.1
143,措备,2022-12-03,4.4,,1.5,1019,5.8
143,措备,2022-12-04,3.1,,3.6,1022,7
143,措备,2022-12-05,1.2,,3.3,1020.9,4.6
143,措备,2022-12-06,1.9,,1.6,1017.1,3.4
143,措备,2022-12-07,4.4,,1.7,1017,2.8
143,措备,2022-12-08,4.5,,1,1019.1,3
143,措备,2022-12-09,4.4,,.9,1016.4,.3
143,措备,2022-12-10,4.7,0,1.4,1013.2,5.6
143,措备,2022-12-11,4.8,,2,1015.4,.9
143,措备,2022-12-12,4.1,1.1,1.3,1013.6,7.3
143,措备,2022-12-13,5.2,0,3.7,1010.9,6.3
143,措备,2022-12-14,-3.9,0,4.2,1019.9,.9
143,措备,2022-12-15,-.1,,1.4,1018.7,3.8
143,措备,2022-12-16,.2,,3.5,1021.6,8.5
143,措备,2022-12-17,-2.5,0,3,1017.4,4.9
143,措备,2022-12-18,-5.6,,3.5,1016.1,0
143,措备,2022-12-19,-3.7,,1.8,1019.7,.1
143,措备,2022-12-20,-.8,,1.2,1019.9,3.5
143,措备,2022-12-21,.3,2.5,1.1,1006.2,8.1
143,措备,2022-12-22,-2.5,0,4.4,1001.9,4.4
143,措备,2022-12-23,-5.7,,5.4,1004.2,3
143,措备,2022-12-24,-4.8,,2.4,1011.9,0
143,措备,2022-12-25,-1.6,,2.4,1015.2,0
143,措备,2022-12-26,-1.1,,1.8,1018.4,2.5
143,措备,2022-12-27,0,,1.7,1021.2,1
143,措备,2022-12-28,1,,2.6,1022.3,3.9
143,措备,2022-12-29,-.3,,3,1025.5,2.1
143,措备,2022-12-30,.2,,1.5,1024.6,6.8
143,措备,2022-12-31,1.2,,3.2,1023.6,2.3
143,措备,2023-01-01,1.7,,2.5,1022.6,2.1
143,措备,2023-01-02,.4,,3.6,1023.3,3.8
143,措备,2023-01-03,-.3,,3.4,1022.3,0
143,措备,2023-01-04,1.1,,2.8,1023.2,.1
143,措备,2023-01-05,.6,,1.3,1023.7,2.9
143,措备,2023-01-06,1.8,0,1.1,1016.2,4
143,措备,2023-01-07,3.2,0,2.4,1012.3,3.3
143,措备,2023-01-08,2.4,,1,1018.4,.9
143,措备,2023-01-09,3.2,,1.3,1017,2.9
143,措备,2023-01-10,2.8,,.7,1021.9,1.6
143,措备,2023-01-11,4.2,,1.1,1019.1,.6
143,措备,2023-01-12,6,0,.9,1016.7,3.5
143,措备,2023-01-13,11,10.1,1,1005.5,9.3
143,措备,2023-01-14,9,0,3.1,1006.9,9.9
143,措备,2023-01-15,3.9,1.4,2.6,1010,9.5
143,措备,2023-01-16,-.7,,3.6,1016.5,2.1
143,措备,2023-01-17,-.3,,2.7,1019,4.8
143,措备,2023-01-18,.6,,1.7,1019,3.5
143,措备,2023-01-19,.5,,1.1,1017.5,1.4
143,措备,2023-01-20,.4,,3.5,1019,2.3
143,措备,2023-01-21,-2.1,,2.1,1023.3,.8
143,措备,2023-01-22,-.5,,.8,1019.9,6.6
143,措备,2023-01-23,2.9,,2,1014.9,5.5
143,措备,2023-01-24,-8.3,,6.1,1018.3,3
143,措备,2023-01-25,-8.9,,3.4,1022.6,0
143,措备,2023-01-26,-4.1,0,1.4,1017.3,7.6
143,措备,2023-01-27,-3,0,4.9,1013.8,1.3
143,措备,2023-01-28,-3.6,,3.9,1015,.8
143,措备,2023-01-29,.8,0,2.4,1013.1,3.1
143,措备,2023-01-30,1.3,,3.4,1015.8,0
143,措备,2023-01-31,1.7,,1.1,1012.8,.8
143,措备,2023-02-01,3.8,,2.7,1010.8,6.6
143,措备,2023-02-02,1.3,,2.1,1018.5,5.4
143,措备,2023-02-03,2.4,,1.9,1015.2,4.4
143,措备,2023-02-04,1.6,,3.2,1017.6,.1
143,措备,2023-02-05,1.6,,1.3,1018.1,0
143,措备,2023-02-06,4.2,,1,1015.1,4.1
143,措备,2023-02-07,5.3,,1.7,1013.6,3.3
143,措备,2023-02-08,4.9,,2,1018.4,1.9
143,措备,2023-02-09,3.9,.4,2.7,1020.9,6.5
143,措备,2023-02-10,4.6,10.3,2.2,1013.3,7
143,措备,2023-02-11,3.6,,1.2,1016.7,5.3
143,措备,2023-02-12,4.8,0,1.7,1014.7,6.9
143,措备,2023-02-13,6.1,.5,2,1011.2,9.8
143,措备,2023-02-14,4.6,,2.5,1015,5.6
143,措备,2023-02-15,2.8,0,3.4,1023.1,8.3
143,措备,2023-02-16,4.7,,1.7,1023.6,6
143,措备,2023-02-17,4.4,,1,1020.8,7.9
143,措备,2023-02-18,6.9,0,1.2,1013.6,10
143,措备,2023-02-19,7.2,0,4.1,1010.7,4.8
143,措备,2023-02-20,2.6,,4,1018.1,.9
143,措备,2023-02-21,1.3,,2.5,1026.8,0
143,措备,2023-02-22,3.8,,1.5,1022.9,4.1
143,措备,2023-02-23,7.8,0,2.8,1015.8,4.4
143,措备,2023-02-24,7.4,,3.4,1016.1,4.4
143,措备,2023-02-25,3.8,,3.5,1023.4,0
143,措备,2023-02-26,3.7,,1.5,1028.8,0
143,措备,2023-02-27,6.2,,1.1,1026.6,0
143,措备,2023-02-28,8.8,,1.7,1019.4,1.3
143,措备,2023-03-01,8.4,,2.7,1013.9,5.9
143,措备,2023-03-02,4.6,,4,1019.4,0
143,措备,2023-03-03,7.5,,2.9,1020.1,.8
143,措备,2023-03-04,8,,1.8,1021.5,4.8
143,措备,2023-03-05,8.9,,1.5,1020.5,.6
143,措备,2023-03-06,10.5,,1.2,1016.4,0
143,措备,2023-03-07,13.2,,1.9,1014.1,.1
143,措备,2023-03-08,14,,1.3,1012.9,1.5
143,措备,2023-03-09,16,0,2,1008.5,2.3
143,措备,2023-03-10,14.9,,1.6,1013.2,0
143,措备,2023-03-11,16.7,,1.2,1015.4,4.1
143,措备,2023-03-12,9.9,6.7,3.3,1012.3,6.4
143,措备,2023-03-13,5.2,,4,1015.2,2.6
143,措备,2023-03-14,9.7,,1.6,1013.2,3.4
143,措备,2023-03-15,13.8,,1.9,1013.3,3.3
143,措备,2023-03-16,10.5,,3.1,1019.4,7.3
143,措备,2023-03-17,9.5,,2.7,1016.5,9.5
143,措备,2023-03-18,11.8,,2,1011.1,5.5
143,措备,2023-03-19,11.4,,2.1,1012.5,.1
143,措备,2023-03-20,12.3,,1.6,1008.8,3.6
143,措备,2023-03-21,15.3,,1.9,1005.8,3.3
143,措备,2023-03-22,15.9,1.3,1.5,1004.4,7.4
143,措备,2023-03-23,15.2,19.3,1.1,999.9,9.6
143,措备,2023-03-24,12.6,,4.4,1009.5,9
143,措备,2023-03-25,10.4,,3.2,1012.9,9
143,措备,2023-03-26,11.7,0,1.7,1009.6,5.1
143,措备,2023-03-27,9.7,,2.3,1014.3,1.5
143,措备,2023-03-28,11.4,,1.5,1016.9,.6
143,措备,2023-03-29,13.3,,1.2,1015.4,1.8
143,措备,2023-03-30,15.6,,1.1,1012.4,5.3
143,措备,2023-03-31,16.4,,1.7,1011.1,.9
143,措备,2023-04-01,15,,3.3,1010.6,.9
143,措备,2023-04-02,13.6,,3.4,1014.2,0
143,措备,2023-04-03,13.3,,3.4,1017.5,.8
143,措备,2023-04-04,15.1,2,2.4,1014.4,8.6
143,措备,2023-04-05,15.6,6.4,2.3,1004.9,9.5
143,措备,2023-04-06,14,2.6,3.5,1003.7,8.3
143,措备,2023-04-07,12.4,3.2,4.5,1006.4,2.5
143,措备,2023-04-08,10.7,,4.4,1012,.4
143,措备,2023-04-09,13.7,,2.2,1012.1,.5
143,措备,2023-04-10,14.5,,1.9,1009.5,.3
143,措备,2023-04-11,17.1,0,2.2,1005.4,5.6
143,措备,2023-04-12,14.9,,4.1,1010.1,1.1
143,措备,2023-04-13,15.8,,1.6,1010.7,3.3
143,措备,2023-04-14,15.8,.1,1.2,1007.1,8
143,措备,2023-04-15,13.2,.2,1.5,998.3,7.5
143,措备,2023-04-16,12.3,0,1.8,998.9,5.8
143,措备,2023-04-17,14.3,,1.5,1009.1,1.3
143,措备,2023-04-18,16.6,1.6,1.4,1005.4,9
143,措备,2023-04-19,19.3,,2,1004.1,6.9
143,措备,2023-04-20,23.1,,2.2,1002.2,4.4
143,措备,2023-04-21,16.5,,4.7,1006.3,4.8
143,措备,2023-04-22,13.7,,3.6,1014.2,2.9
143,措备,2023-04-23,13.5,,3.2,1017.5,7.8
143,措备,2023-04-24,13,,3.4,1018.1,7.1
143,措备,2023-04-25,9.4,6,1.3,1009.5,9.4
143,措备,2023-04-26,12.8,,2.9,1006.8,.8
143,措备,2023-04-27,14.8,,1.4,1013.7,.3
143,措备,2023-04-28,17.7,,2,1010.3,2.5
143,措备,2023-04-29,16.9,8.7,2.3,1000.5,8.6
143,措备,2023-04-30,16.7,,3.5,1003.6,1.3
143,措备,2023-05-01,16.5,,3.1,1010.2,0
143,措备,2023-05-02,17.1,,1.5,1016.6,5.5
143,措备,2023-05-03,18.5,,1.8,1015.2,8.3
143,措备,2023-05-04,18.8,.5,2.1,1009.5,9.1
143,措备,2023-05-05,19,44.5,2.4,999.4,10
143,措备,2023-05-06,13.7,33.9,4,1001.6,10
143,措备,2023-05-07,11.4,3.1,1.6,1006.2,8.6
143,措备,2023-05-08,13.7,,1.6,1010.1,3.9
143,措备,2023-05-09,18.5,,2,1009.3,1
143,措备,2023-05-10,19.2,,1.9,1009.7,4.5
143,措备,2023-05-11,18.1,,3.7,1012.7,3.1
143,措备,2023-05-12,18.8,,1.9,1010.7,7.8
143,措备,2023-05-13,19.4,,1.5,1006.2,6.1
143,措备,2023-05-14,20.4,0,1.6,1002.4,3
143,措备,2023-05-15,21.8,,1.7,1002.4,.3
143,措备,2023-05-16,24.6,,1.8,1004.6,1.1
143,措备,2023-05-17,24.4,,1.7,1007.1,3
143,措备,2023-05-18,18.6,5.9,1.7,1005,9.5
143,措备,2023-05-19,18.3,0,2.2,1003.4,5.5
143,措备,2023-05-20,20.9,,1.9,1004.3,2
143,措备,2023-05-21,22.7,,2.6,1001.8,3.5
143,措备,2023-05-22,17,.5,1.8,1002.2,7.1
143,措备,2023-05-23,18.4,,1.9,1004.2,2.1
143,措备,2023-05-24,19.6,,1.9,1008.5,5.6
143,措备,2023-05-25,21.3,,2.1,1009.9,6.1
143,措备,2023-05-26,22,0,1.7,1012.2,7.8
143,措备,2023-05-27,23.2,.2,1.6,1011.7,9
143,措备,2023-05-28,21.7,10.6,1.1,1007.2,9.9
143,措备,2023-05-29,20.1,100.8,1.7,1004.6,9.4
143,措备,2023-05-30,19.5,,2.9,1005.4,7.3
143,措备,2023-05-31,20.5,,2.8,1005.4,2.3
143,措备,2023-06-01,18.6,.2,1.5,1001,8.8
143,措备,2023-06-02,23.7,.3,2.8,995.2,6.4
143,措备,2023-06-03,23.1,,2.5,1001.1,5.5
143,措备,2023-06-04,23.9,,2.4,1003.9,7.8
143,措备,2023-06-05,23.8,,2.3,1004.1,8.1
143,措备,2023-06-06,24.3,,2.4,1000.2,4
143,措备,2023-06-07,24.1,,1.7,1002.2,6.9
143,措备,2023-06-08,24.1,,1.7,998.6,5.5
143,措备,2023-06-09,24.6,,1.9,997.8,.8
143,措备,2023-06-10,24.5,,1.8,999.4,4.6
143,措备,2023-06-11,24.6,,2.4,999,5.6
143,措备,2023-06-12,23.3,.7,2.2,999,7.3
143,措备,2023-06-13,23.8,,1.6,997.9,6.6
143,措备,2023-06-14,21.2,17.5,1.8,999.7,6.6
143,措备,2023-06-15,20.9,,1.8,1002.6,5.4
143,措备,2023-06-16,25.3,,1.5,1006.1,.1
143,措备,2023-06-17,27.6,,2.2,1005.3,6.3
143,措备,2023-06-18,26.9,,2.6,1000.7,4.6
143,措备,2023-06-19,24.4,,3.6,1001.6,3.4
143,措备,2023-06-20,23,,3.9,1000,6.4
143,措备,2023-06-21,21.4,4.6,1.7,995.8,9.6
143,措备,2023-06-22,24.6,0,2.3,997,6.9
143,措备,2023-06-23,24.8,,2.2,1003.3,4.4
143,措备,2023-06-24,24.5,,2.8,1008.4,6.8
143,措备,2023-06-25,24.2,2.2,1.9,1007,9
143,措备,2023-06-26,24.1,33.2,1.9,1002.7,10
143,措备,2023-06-27,27.8,48,2.6,1002.6,7.4
143,措备,2023-06-28,24.5,24.7,2.3,1002.6,7.8
143,措备,2023-06-29,25.4,8.3,1.4,997.1,9.3
143,措备,2023-06-30,24,39,1.5,995.2,9.9
143,措备,2023-07-01,25.8,,2.4,999.8,4.8
143,措备,2023-07-02,28.1,,1.9,1002,7
143,措备,2023-07-03,27.1,,2.1,1000.2,5.9
143,措备,2023-07-04,24.9,6.8,2,996.4,9.3
143,措备,2023-07-05,27.5,16.1,3,989.7,3.3
143,措备,2023-07-06,27.5,,1.2,996.7,6.6
143,措备,2023-07-07,21.9,43.9,1.8,997.8,9.6
143,措备,2023-07-08,23.1,0,1.7,997.5,8.8
143,措备,2023-07-09,26.6,,1.5,997.7,8.3
143,措备,2023-07-10,28.3,0,1.6,998.6,5.3
143,措备,2023-07-11,24.8,46.5,1.2,1000.4,9
143,措备,2023-07-12,27.3,.2,1.3,999.5,8.4
143,措备,2023-07-13,26.5,2,1.3,999.9,9.9
143,措备,2023-07-14,25.6,47.7,1.4,995.6,10
143,措备,2023-07-15,27,23.7,1.7,996.5,9.9
143,措备,2023-07-16,24.4,9.7,.8,1002.6,9.4
143,措备,2023-07-17,26.7,13.2,1.3,1006.4,9.3
143,措备,2023-07-18,23.7,74.2,1.2,1004.7,10
143,措备,2023-07-19,25.7,.1,2,1001.4,5.3
143,措备,2023-07-20,27.6,,1.4,1002.7,5.3
143,措备,2023-07-21,26.7,,2.3,1006.7,5.5
143,措备,2023-07-22,25.4,0,2.7,1008.2,6
143,措备,2023-07-23,27.5,.1,2.1,1003.8,9.5
143,措备,2023-07-24,26.6,14.5,1.3,1003.6,9.5
143,措备,2023-07-25,27.3,0,1.3,1007.4,7
143,措备,2023-07-26,27.2,0,1.4,1009.2,8
143,措备,2023-07-27,27.9,0,1.3,1008.5,3.8
143,措备,2023-07-28,29.4,,1.1,1008.1,2.8
143,措备,2023-07-29,30.1,,1.1,1008.1,2
143,措备,2023-07-30,29.8,,1.5,1007.1,2.9
143,措备,2023-07-31,29.6,,1.5,1006.1,4.6
143,措备,2023-08-01,29.7,,1.9,1004.6,3.4
143,措备,2023-08-02,30,,1.5,1001.7,6.6
143,措备,2023-08-03,31.5,,1.8,999.8,2.6
143,措备,2023-08-04,30.5,,1.1,998.2,5.1
143,措备,2023-08-05,31.5,,1.5,994,2.5
143,措备,2023-08-06,30.4,,3,992.4,4.5
143,措备,2023-08-07,29.5,,2.9,993.7,5
143,措备,2023-08-08,28.4,,3.7,996.6,5.3
143,措备,2023-08-09,25.4,41,2.2,996.2,9.5
143,措备,2023-08-10,25.1,93.4,2.8,986.1,9.6
143,措备,2023-08-11,27.5,,1.9,995.5,2.9
143,措备,2023-08-12,27.1,,1.6,997.9,6.9
143,措备,2023-08-13,27.2,,2,999,6.8
143,措备,2023-08-14,26.8,,2.7,1000.1,6
143,措备,2023-08-15,27.5,,2,998.2,2.9
143,措备,2023-08-16,27,3.1,2,997.8,7.8
143,措备,2023-08-17,25.9,0,2.8,999.7,7.6
143,措备,2023-08-18,25.7,1.6,2.2,1001.4,7.8
143,措备,2023-08-19,27.3,.1,1.5,1003.9,7
143,措备,2023-08-20,27.3,6.3,1.2,1005.1,6.9
143,措备,2023-08-21,28.9,,1.5,1002.7,3.3
143,措备,2023-08-22,28.8,,2,999.8,1.8
143,措备,2023-08-23,28.6,15.9,2.4,999.9,5.1
143,措备,2023-08-24,25,36.4,2.9,1000.6,9.8
143,措备,2023-08-25,27.4,.7,1.9,1001.4,5.1
143,措备,2023-08-26,26.6,,1.6,1003,2.5
143,措备,2023-08-27,25.5,4.7,2.6,1002.9,6.1
143,措备,2023-08-28,25.5,,3.4,1002.3,7.9
143,措备,2023-08-29,25.7,3.3,2.2,1001.1,8.4
143,措备,2023-08-30,24.7,54.9,1.4,1002.7,9.8
143,措备,2023-08-31,23.3,51.4,1.5,1004.2,9.4
143,措备,2023-09-01,25.8,,1.6,1005.1,8
143,措备,2023-09-02,24.9,1.1,2.1,1006,7.5
143,措备,2023-09-03,26.6,,1.9,1006.5,7.3
143,措备,2023-09-04,26.4,0,2.7,1006.1,4.5
143,措备,2023-09-05,26.1,,2.1,1005.5,5.9
143,措备,2023-09-06,25.2,,1.9,1005.9,2.6
143,措备,2023-09-07,23.6,,2.3,1008.6,1.3
143,措备,2023-09-08,23.3,,1.9,1007,1.5
143,措备,2023-09-09,23.4,,2.2,1005.6,0
143,措备,2023-09-10,24,,2,1004.8,2.6
143,措备,2023-09-11,25.6,,1.6,1003.3,4.6
143,措备,2023-09-12,26.1,,1.3,1004.6,8.1
143,措备,2023-09-13,24.7,4,2,1004.7,9.9
143,措备,2023-09-14,22.6,6.7,2.4,1006.7,9.9
143,措备,2023-09-15,22.8,11.2,1.4,1008,9.9
143,措备,2023-09-16,23.1,25.1,1.5,1006.8,9
143,措备,2023-09-17,24.6,13.2,1.2,1004.8,9.5
143,措备,2023-09-18,26.1,0,1.4,1006.1,6.4
143,措备,2023-09-19,25.2,0,1.6,1007.7,6.8
143,措备,2023-09-20,22,36.6,2.1,1003.9,9.5
143,措备,2023-09-21,19.5,3.4,2.3,1004.6,9.5
143,措备,2023-09-22,21.1,,1.5,1009.5,4
143,措备,2023-09-23,19.9,,2,1013.6,5.4
143,措备,2023-09-24,20.4,,2.5,1014,4.6
143,措备,2023-09-25,21.1,.9,2,1010.6,9.5
143,措备,2023-09-26,20.8,17.9,1.3,1007.4,10
143,措备,2023-09-27,23.8,,1.3,1005.2,8.1
143,措备,2023-09-28,23.6,,2.3,1007,3.1
143,措备,2023-09-29,21.8,,1.1,1007.7,5.4
143,措备,2023-09-30,20,3.5,2.2,1005.1,5.4
143,措备,2023-10-01,19.2,,2.2,1007.6,2.1
143,措备,2023-10-02,17.6,,1.4,1011.8,2.6
143,措备,2023-10-03,16.1,.5,1,1011.9,7.3
143,措备,2023-10-04,19.1,,1.9,1007.4,5.8
143,措备,2023-10-05,16.7,,3.6,1008.7,4.8
143,措备,2023-10-06,16.5,,1.3,1012.2,6.8
143,措备,2023-10-07,17.1,,1.9,1015.9,9.3
143,措备,2023-10-08,17.3,0,1.7,1016.5,9
143,措备,2023-10-09,18.3,1,.9,1013.1,7.3
143,措备,2023-10-10,17.6,,1.8,1014.1,4.6
143,措备,2023-10-11,16.2,,1.7,1018.3,2.3
143,措备,2023-10-12,16,,1.4,1018,3.9
143,措备,2023-10-13,17.7,,1.1,1011.6,8.6
143,措备,2023-10-14,17.1,.2,1.3,1003.9,5.9
143,措备,2023-10-15,16.6,,2.2,1004.3,2.9
143,措备,2023-10-16,16,,1.7,1008.4,1
143,措备,2023-10-17,15,,2,1012.5,0
143,措备,2023-10-18,15.1,,1,1013.5,1.6
143,措备,2023-10-19,16.4,.8,1.2,1009.8,7.1
143,措备,2023-10-20,13.8,3.2,3.9,1009.4,3.6
143,措备,2023-10-21,12.1,,2.5,1014,1.3
143,措备,2023-10-22,12.6,,1.9,1016.7,5.1
143,措备,2023-10-23,14.2,,1.1,1016.4,.8
143,措备,2023-10-24,14.7,,1.2,1013.9,3
143,措备,2023-10-25,15.9,,1.2,1011.5,0
143,措备,2023-10-26,16.2,,1.1,1008.6,1.3
143,措备,2023-10-27,14.7,0,1.6,1007.8,2.3
143,措备,2023-10-28,13.9,,1.6,1012.3,.3
143,措备,2023-10-29,13.7,,1.5,1015.7,1.6
143,措备,2023-10-30,14.5,,1.2,1016,.8
143,措备,2023-10-31,14.9,,1.2,1015.4,0
143,措备,2023-11-01,15.7,,.8,1012.8,0
143,措备,2023-11-02,17.7,,.8,1011.5,.5
143,措备,2023-11-03,18.6,,1.3,1009.8,2.1
143,措备,2023-11-04,18.4,.1,2.7,1014.6,8.1
143,措备,2023-11-05,19.8,1.6,2.4,1012.3,9.1
143,措备,2023-11-06,18.4,8.2,4,1001.9,7.3
